STATION,DATE,PRCP,TAVG,TMAX,TMIN
USW00012918,7/10/1972,0.2,,86,73
USW00012918,7/11/1972,0,,90,72
USW00012918,7/12/1972,0,,89,74
USW00012918,7/13/1972,0.09,,91,73
USW00012918,7/14/1972,0.02,,91,74
USW00012918,7/15/1972,0,,92,74
USW00012918,7/16/1972,0,,91,75
USW00012918,7/17/1972,0.27,,86,75
USW00012918,7/18/1972,0,,91,76
USW00012918,7/19/1972,1,,91,77
USW00012918,7/20/1972,0.45,,90,75
USW00012918,7/21/1972,1.03,,84,74
USW00012918,7/22/1972,0.41,,83,75
USW00012918,7/23/1972,0,,90,74
USW00012918,7/24/1972,0,,91,73
USW00012918,7/25/1972,0,,91,73
USW00012918,7/26/1972,0,,93,74
USW00012918,7/27/1972,0,,92,76
USW00012918,7/28/1972,0.04,,94,76
USW00012918,7/29/1972,0.06,,94,75
USW00012918,7/30/1972,0.91,,95,74
USW00012918,7/31/1972,0,,90,74
USW00012918,8/1/1972,0,,90,74
USW00012918,8/2/1972,0,,89,75
USW00012918,8/3/1972,0.09,,88,75
USW00012918,8/4/1972,0,,92,75
USW00012918,8/5/1972,0,,94,72
USW00012918,8/6/1972,0,,94,70
USW00012918,8/7/1972,0,,94,75
USW00012918,8/8/1972,0,,92,74
USW00012918,8/9/1972,0,,92,76
USW00012918,8/10/1972,0,,91,74
USW00012918,8/11/1972,0,,92,75
USW00012918,8/12/1972,0,,94,75
USW00012918,8/13/1972,0,,92,75
USW00012918,8/14/1972,1.13,,93,71
USW00012918,8/15/1972,0,,93,69
USW00012918,8/16/1972,0,,90,71
USW00012918,8/17/1972,0,,90,75
USW00012918,8/18/1972,0,,92,74
USW00012918,8/19/1972,0,,92,75
USW00012918,8/20/1972,0,,93,74
USW00012918,8/21/1972,0,,94,74
USW00012918,8/22/1972,0,,95,74
USW00012918,8/23/1972,0.48,,93,73
USW00012918,8/24/1972,0.11,,91,76
USW00012918,8/25/1972,0,,91,76
USW00012918,8/26/1972,0.27,,91,74
USW00012918,8/27/1972,0,,95,74
USW00012918,8/28/1972,0,,93,76
USW00012918,8/29/1972,0,,93,75
USW00012918,8/30/1972,0,,91,71
USW00012918,8/31/1972,0,,93,72
USW00012918,9/1/1972,0,,93,74
USW00012918,9/2/1972,0,,92,75
USW00012918,9/3/1972,0,,93,75
USW00012918,9/4/1972,0,,97,76
USW00012918,9/5/1972,0.27,,91,77
USW00012918,9/6/1972,0,,87,77
USW00012918,9/7/1972,0,,94,76
USW00012918,9/8/1972,0,,95,75
USW00012918,9/9/1972,0,,96,76
USW00012918,9/10/1972,0,,95,78
USW00012918,9/11/1972,0,,91,76
USW00012918,9/12/1972,0.42,,91,76
USW00012918,9/13/1972,0.03,,93,77
USW00012918,9/14/1972,0.27,,85,76
USW00012918,9/15/1972,0,,90,74
USW00012918,9/16/1972,0,,93,74
USW00012918,9/17/1972,0,,93,76
USW00012918,9/18/1972,0,,94,76
USW00012918,9/19/1972,0,,93,74
USW00012918,9/20/1972,0,,92,72
USW00012918,9/21/1972,0,,94,71
USW00012918,9/22/1972,0,,93,75
USW00012918,9/23/1972,0.17,,92,74
USW00012918,9/24/1972,1.37,,79,73
USW00012918,9/25/1972,0.94,,84,72
USW00012918,9/26/1972,1.94,,89,73
USW00012918,9/27/1972,0.28,,82,73
USW00012918,9/28/1972,0.4,,88,71
USW00012918,9/29/1972,0,,91,73
USW00012918,9/30/1972,1.05,,75,59
USW00012918,10/1/1972,0,,76,53
USW00012918,10/2/1972,0,,81,55
USW00012918,10/3/1972,0,,85,59
USW00012918,10/4/1972,0,,89,66
USW00012918,10/5/1972,0,,89,71
USW00012918,10/6/1972,0,,92,70
USW00012918,10/7/1972,0,,80,64
USW00012918,10/8/1972,0,,77,61
USW00012918,10/9/1972,0,,84,64
USW00012918,10/10/1972,0,,87,66
USW00012918,10/11/1972,0,,88,69
USW00012918,10/12/1972,0,,88,71
USW00012918,10/13/1972,0,,87,67
USW00012918,10/14/1972,0,,89,65
USW00012918,10/15/1972,0,,87,64
USW00012918,10/16/1972,0,,87,67
USW00012918,10/17/1972,0,,91,67
USW00012918,10/18/1972,0,,91,68
USW00012918,10/19/1972,0,,75,56
USW00012918,10/20/1972,0,,67,53
USW00012918,10/21/1972,0.43,,87,66
USW00012918,10/22/1972,0.8,,80,64
USW00012918,10/23/1972,0,,80,60
USW00012918,10/24/1972,0,,69,56
USW00012918,10/25/1972,0,,62,51
USW00012918,10/26/1972,0.25,,60,52
USW00012918,10/27/1972,0,,63,51
USW00012918,10/28/1972,0,,74,53
USW00012918,10/29/1972,0.17,,85,66
USW00012918,10/30/1972,0.04,,87,73
USW00012918,10/31/1972,0,,87,76
USW00012918,11/1/1972,0,,83,57
USW00012918,11/2/1972,0,,77,53
USW00012918,11/3/1972,2.1,,68,56
USW00012918,11/4/1972,0,,75,56
USW00012918,11/5/1972,0,,74,55
USW00012918,11/6/1972,0.98,,85,68
USW00012918,11/7/1972,1,,71,55
USW00012918,11/8/1972,0,,72,47
USW00012918,11/9/1972,0,,79,58
USW00012918,11/10/1972,0,,71,54
USW00012918,11/11/1972,0.11,,63,55
USW00012918,11/12/1972,0.01,,81,58
USW00012918,11/13/1972,1.34,,74,55
USW00012918,11/14/1972,0,,58,41
USW00012918,11/15/1972,0,,57,41
USW00012918,11/16/1972,0,,70,47
USW00012918,11/17/1972,0.07,,57,49
USW00012918,11/18/1972,1.89,,57,48
USW00012918,11/19/1972,0,,57,41
USW00012918,11/20/1972,0,,48,39
USW00012918,11/21/1972,,,46,42
USW00012918,11/22/1972,0,,53,41
USW00012918,11/23/1972,0.19,,46,42
USW00012918,11/24/1972,0.7,,49,41
USW00012918,11/25/1972,0,,59,41
USW00012918,11/26/1972,0,,63,36
USW00012918,11/27/1972,0,,79,43
USW00012918,11/28/1972,0,,66,48
USW00012918,11/29/1972,0,,56,44
USW00012918,11/30/1972,0,,52,36
USW00012918,12/1/1972,0,,64,32
USW00012918,12/2/1972,0,,75,46
USW00012918,12/3/1972,0,,84,62
USW00012918,12/4/1972,0,,72,51
USW00012918,12/5/1972,0.05,,81,53
USW00012918,12/6/1972,0,,72,39
USW00012918,12/7/1972,0,,49,41
USW00012918,12/8/1972,0.17,,69,48
USW00012918,12/9/1972,0,,82,61
USW00012918,12/10/1972,0.15,,74,41
USW00012918,12/11/1972,0.12,,52,40
USW00012918,12/12/1972,0.43,,57,42
USW00012918,12/13/1972,0,,52,36
USW00012918,12/14/1972,,,52,42
USW00012918,12/15/1972,0,,47,36
USW00012918,12/16/1972,0,,52,28
USW00012918,12/17/1972,0,,52,28
USW00012918,12/18/1972,0,,64,38
USW00012918,12/19/1972,0,,77,57
USW00012918,12/20/1972,0.06,,78,57
USW00012918,12/21/1972,0,,59,45
USW00012918,12/22/1972,0,,66,37
USW00012918,12/23/1972,0,,78,37
USW00012918,12/24/1972,0,,62,44
USW00012918,12/25/1972,0,,64,38
USW00012918,12/26/1972,0,,63,44
USW00012918,12/27/1972,0,,63,32
USW00012918,12/28/1972,0,,70,38
USW00012918,12/29/1972,0,,73,65
USW00012918,12/30/1972,0.24,,75,51
USW00012918,12/31/1972,0,,59,43
USW00012918,1/1/1973,1.25,,55,43
USW00012918,1/2/1973,0.03,,52,42
USW00012918,1/3/1973,0.45,,63,45
USW00012918,1/4/1973,0,,63,40
USW00012918,1/5/1973,0.38,,68,53
USW00012918,1/6/1973,0.15,,54,44
USW00012918,1/7/1973,0.32,,45,39
USW00012918,1/8/1973,0,,45,34
USW00012918,1/9/1973,0.1,,34,32
USW00012918,1/10/1973,0.4,,34,32
USW00012918,1/11/1973,0.3,,34,27
USW00012918,1/12/1973,0,,41,21
USW00012918,1/13/1973,0,,55,25
USW00012918,1/14/1973,0,,68,33
USW00012918,1/15/1973,0,,70,39
USW00012918,1/16/1973,0,,70,46
USW00012918,1/17/1973,0,,74,52
USW00012918,1/18/1973,0,,80,55
USW00012918,1/19/1973,0,,70,47
USW00012918,1/20/1973,0.12,,77,61
USW00012918,1/21/1973,0,,66,47
USW00012918,1/22/1973,0,,72,40
USW00012918,1/23/1973,0,,57,47
USW00012918,1/24/1973,0,,60,39
USW00012918,1/25/1973,0.87,,50,43
USW00012918,1/26/1973,0,,58,38
USW00012918,1/27/1973,0.05,,67,42
USW00012918,1/28/1973,0,,50,37
USW00012918,1/29/1973,0,,53,28
USW00012918,1/30/1973,0,,67,31
USW00012918,1/31/1973,0.11,,69,57
USW00012918,2/1/1973,0,,72,51
USW00012918,2/2/1973,0,,67,42
USW00012918,2/3/1973,0,,70,38
USW00012918,2/4/1973,0,,76,41
USW00012918,2/5/1973,0,,80,48
USW00012918,2/6/1973,0,,76,53
USW00012918,2/7/1973,0,,74,55
USW00012918,2/8/1973,1.02,,64,33
USW00012918,2/9/1973,0.14,,39,31
USW00012918,2/10/1973,0,,52,26
USW00012918,2/11/1973,0,,60,31
USW00012918,2/12/1973,0,,67,53
USW00012918,2/13/1973,0.85,,76,54
USW00012918,2/14/1973,0,,60,44
USW00012918,2/15/1973,0,,60,37
USW00012918,2/16/1973,0,,53,36
USW00012918,2/17/1973,0.85,,48,33
USW00012918,2/18/1973,0.05,,56,35
USW00012918,2/19/1973,,,64,47
USW00012918,2/20/1973,0,,68,49
USW00012918,2/21/1973,0.33,,56,48
USW00012918,2/22/1973,0.26,,54,47
USW00012918,2/23/1973,0,,51,46
USW00012918,2/24/1973,0,,68,39
USW00012918,2/25/1973,0,,73,42
USW00012918,2/26/1973,0,,77,46
USW00012918,2/27/1973,0,,67,48
USW00012918,2/28/1973,0,,70,45
USW00012918,3/1/1973,0.05,,69,55
USW00012918,3/2/1973,0,,82,58
USW00012918,3/3/1973,0.04,,67,57
USW00012918,3/4/1973,0,,80,61
USW00012918,3/5/1973,0.95,,66,58
USW00012918,3/6/1973,0.22,,81,60
USW00012918,3/7/1973,0,,84,55
USW00012918,3/8/1973,0,,78,56
USW00012918,3/9/1973,0.01,,78,62
USW00012918,3/10/1973,0.15,,78,59
USW00012918,3/11/1973,0,,84,53
USW00012918,3/12/1973,0,,82,52
USW00012918,3/13/1973,0.04,,75,70
USW00012918,3/14/1973,0,,78,71
USW00012918,3/15/1973,0.15,,79,69
USW00012918,3/16/1973,0.11,,69,51
USW00012918,3/17/1973,0,,75,45
USW00012918,3/18/1973,0,,76,50
USW00012918,3/19/1973,0,,74,59
USW00012918,3/20/1973,0,,69,55
USW00012918,3/21/1973,0,,71,49
USW00012918,3/22/1973,0,,73,54
USW00012918,3/23/1973,2.66,,67,62
USW00012918,3/24/1973,0.21,,78,58
USW00012918,3/25/1973,0,,74,50
USW00012918,3/26/1973,0,,69,48
USW00012918,3/27/1973,0,,69,51
USW00012918,3/28/1973,0,,75,60
USW00012918,3/29/1973,0,,75,59
USW00012918,3/30/1973,0,,74,61
USW00012918,3/31/1973,0,,82,53
USW00012918,4/1/1973,0,,81,54
USW00012918,4/2/1973,0,,82,55
USW00012918,4/3/1973,0,,72,53
USW00012918,4/4/1973,0,,66,43
USW00012918,4/5/1973,0,,67,46
USW00012918,4/6/1973,0.82,,58,51
USW00012918,4/7/1973,0.01,,61,51
USW00012918,4/8/1973,0.08,,76,45
USW00012918,4/9/1973,0,,62,41
USW00012918,4/10/1973,0,,65,38
USW00012918,4/11/1973,0,,68,46
USW00012918,4/12/1973,0,,76,50
USW00012918,4/13/1973,0,,80,50
USW00012918,4/14/1973,1.24,,77,61
USW00012918,4/15/1973,1.68,,72,66
USW00012918,4/16/1973,1.76,,77,64
USW00012918,4/17/1973,4.5,,70,62
USW00012918,4/18/1973,0,,77,60
USW00012918,4/19/1973,0.02,,78,71
USW00012918,4/20/1973,0,,81,72
USW00012918,4/21/1973,0,,77,72
USW00012918,4/22/1973,0,,80,71
USW00012918,4/23/1973,0,,83,71
USW00012918,4/24/1973,0.03,,84,72
USW00012918,4/25/1973,0,,87,71
USW00012918,4/26/1973,0.35,,79,62
USW00012918,4/27/1973,0,,74,55
USW00012918,4/28/1973,0,,77,52
USW00012918,4/29/1973,0,,81,58
USW00012918,4/30/1973,0,,77,66
USW00012918,5/1/1973,0,,76,72
USW00012918,5/2/1973,1.57,,81,64
USW00012918,5/3/1973,0,,77,59
USW00012918,5/4/1973,0,,76,52
USW00012918,5/5/1973,0.05,,76,58
USW00012918,5/6/1973,0.02,,78,69
USW00012918,5/7/1973,1.22,,87,66
USW00012918,5/8/1973,0,,89,61
USW00012918,5/9/1973,0,,87,62
USW00012918,5/10/1973,0,,87,64
USW00012918,5/11/1973,0,,86,71
USW00012918,5/12/1973,0.74,,74,67
USW00012918,5/13/1973,0,,80,61
USW00012918,5/14/1973,0,,79,59
USW00012918,5/15/1973,0,,79,57
USW00012918,5/16/1973,0,,80,54
USW00012918,5/17/1973,0,,86,60
USW00012918,5/18/1973,0,,88,64
USW00012918,5/19/1973,0,,87,68
USW00012918,5/20/1973,0,,87,72
USW00012918,5/21/1973,0,,89,70
USW00012918,5/22/1973,0,,91,70
USW00012918,5/23/1973,0,,91,73
USW00012918,5/24/1973,0,,92,73
USW00012918,5/25/1973,0,,91,72
USW00012918,5/26/1973,0,,91,76
USW00012918,5/27/1973,0,,97,73
USW00012918,5/28/1973,0,,87,67
USW00012918,5/29/1973,0,,86,65
USW00012918,5/30/1973,0,,90,65
USW00012918,5/31/1973,0,,96,68
USW00012918,6/1/1973,0,,90,74
USW00012918,6/2/1973,0,,91,75
USW00012918,6/3/1973,0,,91,77
USW00012918,6/4/1973,0,,91,76
USW00012918,6/5/1973,1.8,,92,68
USW00012918,6/6/1973,0,,85,68
USW00012918,6/7/1973,0,,88,67
USW00012918,6/8/1973,0,,85,69
USW00012918,6/9/1973,0.02,,88,73
USW00012918,6/10/1973,0,,89,73
USW00012918,6/11/1973,5.9,,86,70
USW00012918,6/12/1973,4.46,,74,70
USW00012918,6/13/1973,2.07,,78,71
USW00012918,6/14/1973,0,,88,71
USW00012918,6/15/1973,0,,89,74
USW00012918,6/16/1973,0,,90,78
USW00012918,6/17/1973,0,,93,77
USW00012918,6/18/1973,0,,92,77
USW00012918,6/19/1973,0,,91,75
USW00012918,6/20/1973,0,,86,73
USW00012918,6/21/1973,0.23,,82,72
USW00012918,6/22/1973,0,,88,74
USW00012918,6/23/1973,0,,84,74
USW00012918,6/24/1973,0.14,,87,75
USW00012918,6/25/1973,0.07,,86,75
USW00012918,6/26/1973,0.02,,91,74
USW00012918,6/27/1973,0,,91,71
USW00012918,6/28/1973,0,,92,73
USW00012918,6/29/1973,0,,91,73
USW00012918,6/30/1973,0,,92,75
USW00012918,7/1/1973,0,,92,75
USW00012918,7/2/1973,0,,92,77
USW00012918,7/3/1973,0,,93,76
USW00012918,7/4/1973,0.04,,94,74
USW00012918,7/5/1973,0.7,,93,77
USW00012918,7/6/1973,1.1,,90,73
USW00012918,7/7/1973,7.07,,86,71
USW00012918,7/8/1973,0,,90,74
USW00012918,7/9/1973,0,,92,76
USW00012918,7/10/1973,0,,92,74
USW00012918,7/11/1973,0,,92,75
USW00012918,7/12/1973,0,,91,77
USW00012918,7/13/1973,0,,90,75
USW00012918,7/14/1973,0,,92,73
USW00012918,7/15/1973,0,,93,76
USW00012918,7/16/1973,0,,93,78
USW00012918,7/17/1973,0,,92,75
USW00012918,7/18/1973,0,,93,74
USW00012918,7/19/1973,0,,92,75
USW00012918,7/20/1973,0,,93,74
USW00012918,7/21/1973,0,,94,75
USW00012918,7/22/1973,0,,94,76
USW00012918,7/23/1973,0,,94,77
USW00012918,7/24/1973,0,,93,76
USW00012918,7/25/1973,0.01,,94,78
USW00012918,7/26/1973,0.35,,96,75
USW00012918,7/27/1973,0.11,,93,74
USW00012918,7/28/1973,0,,93,75
USW00012918,7/29/1973,0,,94,78
USW00012918,7/30/1973,0,,95,76
USW00012918,7/31/1973,0.02,,95,77
USW00012918,8/1/1973,0.19,,84,76
USW00012918,8/2/1973,0.29,,87,74
USW00012918,8/3/1973,0,,89,74
USW00012918,8/4/1973,0,,88,72
USW00012918,8/5/1973,0,,87,75
USW00012918,8/6/1973,0,,90,75
USW00012918,8/7/1973,1.3,,88,75
USW00012918,8/8/1973,0,,90,73
USW00012918,8/9/1973,0.01,,88,75
USW00012918,8/10/1973,0,,92,73
USW00012918,8/11/1973,0,,91,72
USW00012918,8/12/1973,0.07,,89,75
USW00012918,8/13/1973,0,,89,75
USW00012918,8/14/1973,0.34,,86,75
USW00012918,8/15/1973,0.26,,90,75
USW00012918,8/16/1973,0,,86,76
USW00012918,8/17/1973,0.35,,81,75
USW00012918,8/18/1973,0.18,,88,75
USW00012918,8/19/1973,0,,91,75
USW00012918,8/20/1973,0,,93,76
USW00012918,8/21/1973,0,,93,75
USW00012918,8/22/1973,0,,92,76
USW00012918,8/23/1973,0,,93,70
USW00012918,8/24/1973,0,,92,71
USW00012918,8/25/1973,0,,90,72
USW00012918,8/26/1973,0,,91,72
USW00012918,8/27/1973,0.3,,90,72
USW00012918,8/28/1973,0.02,,86,73
USW00012918,8/29/1973,0.82,,87,73
USW00012918,8/30/1973,0,,90,72
USW00012918,8/31/1973,0,,92,75
USW00012918,9/1/1973,0,,92,77
USW00012918,9/2/1973,0,,92,77
USW00012918,9/3/1973,0,,87,76
USW00012918,9/4/1973,3.05,,79,74
USW00012918,9/5/1973,4.62,,80,74
USW00012918,9/6/1973,0.05,,84,71
USW00012918,9/7/1973,0,,90,70
USW00012918,9/8/1973,0,,88,76
USW00012918,9/9/1973,0,,92,75
USW00012918,9/10/1973,0.4,,82,78
USW00012918,9/11/1973,0.09,,84,77
USW00012918,9/12/1973,0.51,,91,75
USW00012918,9/13/1973,0.1,,92,75
USW00012918,9/14/1973,0,,88,74
USW00012918,9/15/1973,0,,88,68
USW00012918,9/16/1973,0,,89,69
USW00012918,9/17/1973,0,,89,73
USW00012918,9/18/1973,0,,85,69
USW00012918,9/19/1973,0,,86,68
USW00012918,9/20/1973,0,,89,69
USW00012918,9/21/1973,0,,89,72
USW00012918,9/22/1973,0,,88,70
USW00012918,9/23/1973,0.29,,81,73
USW00012918,9/24/1973,0.17,,87,74
USW00012918,9/25/1973,0,,90,76
USW00012918,9/26/1973,0,,90,73
USW00012918,9/27/1973,0.15,,90,76
USW00012918,9/28/1973,0.1,,83,71
USW00012918,9/29/1973,0,,86,64
USW00012918,9/30/1973,0,,90,67
USW00012918,10/1/1973,0,,85,71
USW00012918,10/2/1973,0,,89,70
USW00012918,10/3/1973,0.51,,91,72
USW00012918,10/4/1973,0,,88,73
USW00012918,10/5/1973,0,,88,73
USW00012918,10/6/1973,0,,89,71
USW00012918,10/7/1973,0,,90,70
USW00012918,10/8/1973,0,,88,70
USW00012918,10/9/1973,0.08,,90,68
USW00012918,10/10/1973,0,,90,75
USW00012918,10/11/1973,1.18,,84,69
USW00012918,10/12/1973,2.02,,77,73
USW00012918,10/13/1973,3.38,,81,72
USW00012918,10/14/1973,0.01,,76,71
USW00012918,10/15/1973,0.62,,81,72
USW00012918,10/16/1973,1.88,,74,67
USW00012918,10/17/1973,0,,77,60
USW00012918,10/18/1973,0,,80,55
USW00012918,10/19/1973,0,,82,53
USW00012918,10/20/1973,0,,81,55
USW00012918,10/21/1973,0,,82,57
USW00012918,10/22/1973,0,,83,59
USW00012918,10/23/1973,0,,85,59
USW00012918,10/24/1973,0,,82,60
USW00012918,10/25/1973,0,,86,69
USW00012918,10/26/1973,0,,87,66
USW00012918,10/27/1973,1.43,,85,63
USW00012918,10/28/1973,0,,77,58
USW00012918,10/29/1973,0,,73,52
USW00012918,10/30/1973,0.87,,77,58
USW00012918,10/31/1973,0.49,,73,54
USW00012918,11/1/1973,0,,81,50
USW00012918,11/2/1973,0,,86,63
USW00012918,11/3/1973,0,,90,67
USW00012918,11/4/1973,0,,88,74
USW00012918,11/5/1973,0.37,,76,61
USW00012918,11/6/1973,0,,67,59
USW00012918,11/7/1973,0,,87,67
USW00012918,11/8/1973,0,,89,71
USW00012918,11/9/1973,0,,79,63
USW00012918,11/10/1973,0,,67,52
USW00012918,11/11/1973,0,,70,47
USW00012918,11/12/1973,0,,78,54
USW00012918,11/13/1973,0,,83,59
USW00012918,11/14/1973,0,,86,64
USW00012918,11/15/1973,0,,83,60
USW00012918,11/16/1973,0,,74,55
USW00012918,11/17/1973,0,,81,52
USW00012918,11/18/1973,0,,86,63
USW00012918,11/19/1973,0,,84,67
USW00012918,11/20/1973,0,,76,49
USW00012918,11/21/1973,0,,78,47
USW00012918,11/22/1973,0,,86,65
USW00012918,11/23/1973,0,,84,74
USW00012918,11/24/1973,0.01,,84,64
USW00012918,11/25/1973,0,,77,61
USW00012918,11/26/1973,0,,87,75
USW00012918,11/27/1973,0,,86,58
USW00012918,11/28/1973,0,,63,46
USW00012918,11/29/1973,0,,71,40
USW00012918,11/30/1973,0,,73,52
USW00012918,12/1/1973,0,,75,49
USW00012918,12/2/1973,0,,78,53
USW00012918,12/3/1973,1.09,,78,57
USW00012918,12/4/1973,0,,67,48
USW00012918,12/5/1973,0,,63,42
USW00012918,12/6/1973,0,,64,42
USW00012918,12/7/1973,0,,60,39
USW00012918,12/8/1973,0,,59,36
USW00012918,12/9/1973,0,,58,41
USW00012918,12/10/1973,0,,59,39
USW00012918,12/11/1973,0,,72,37
USW00012918,12/12/1973,0,,80,57
USW00012918,12/13/1973,0,,77,54
USW00012918,12/14/1973,0,,80,50
USW00012918,12/15/1973,0,,70,47
USW00012918,12/16/1973,0,,58,40
USW00012918,12/17/1973,0,,65,33
USW00012918,12/18/1973,0,,72,47
USW00012918,12/19/1973,1.48,,67,32
USW00012918,12/20/1973,0,,46,30
USW00012918,12/21/1973,0,,55,23
USW00012918,12/22/1973,0,,68,37
USW00012918,12/23/1973,0,,74,58
USW00012918,12/24/1973,0.63,,66,49
USW00012918,12/25/1973,0.06,,52,46
USW00012918,12/26/1973,0,,68,38
USW00012918,12/27/1973,0,,62,41
USW00012918,12/28/1973,0,,75,40
USW00012918,12/29/1973,0,,79,54
USW00012918,12/30/1973,0,,82,47
USW00012918,12/31/1973,0,,68,38
USW00012918,1/1/1974,0,,43,34
USW00012918,1/2/1974,0,,43,39
USW00012918,1/3/1974,0.56,,39,31
USW00012918,1/4/1974,0,,45,31
USW00012918,1/5/1974,0.03,,54,43
USW00012918,1/6/1974,0,,68,51
USW00012918,1/7/1974,0.14,,57,50
USW00012918,1/8/1974,0,,77,55
USW00012918,1/9/1974,0,,80,69
USW00012918,1/10/1974,0.09,,78,47
USW00012918,1/11/1974,0.78,,49,39
USW00012918,1/12/1974,0,,51,40
USW00012918,1/13/1974,0.16,,58,44
USW00012918,1/14/1974,0.43,,71,56
USW00012918,1/15/1974,0.15,,72,62
USW00012918,1/16/1974,0,,77,61
USW00012918,1/17/1974,0,,80,61
USW00012918,1/18/1974,0.1,,80,65
USW00012918,1/19/1974,0.44,,71,50
USW00012918,1/20/1974,0,,75,46
USW00012918,1/21/1974,0,,76,51
USW00012918,1/22/1974,0,,79,63
USW00012918,1/23/1974,0,,69,49
USW00012918,1/24/1974,0.53,,51,48
USW00012918,1/25/1974,0.37,,55,47
USW00012918,1/26/1974,0.86,,69,51
USW00012918,1/27/1974,0.12,,75,51
USW00012918,1/28/1974,0,,70,48
USW00012918,1/29/1974,0,,72,43
USW00012918,1/30/1974,0,,75,43
USW00012918,1/31/1974,0,,76,49
USW00012918,2/1/1974,0,,80,65
USW00012918,2/2/1974,0,,81,63
USW00012918,2/3/1974,0,,70,48
USW00012918,2/4/1974,0,,66,41
USW00012918,2/5/1974,0.01,,72,46
USW00012918,2/6/1974,1.25,,79,49
USW00012918,2/7/1974,0,,49,39
USW00012918,2/8/1974,0,,50,32
USW00012918,2/9/1974,0,,63,33
USW00012918,2/10/1974,0,,68,35
USW00012918,2/11/1974,0,,72,41
USW00012918,2/12/1974,0,,76,46
USW00012918,2/13/1974,0,,80,58
USW00012918,2/14/1974,0,,80,63
USW00012918,2/15/1974,0.12,,78,58
USW00012918,2/16/1974,0,,70,48
USW00012918,2/17/1974,0,,67,47
USW00012918,2/18/1974,0,,76,57
USW00012918,2/19/1974,0,,70,51
USW00012918,2/20/1974,0.03,,76,52
USW00012918,2/21/1974,0.02,,70,47
USW00012918,2/22/1974,0,,65,42
USW00012918,2/23/1974,0,,71,39
USW00012918,2/24/1974,0,,57,40
USW00012918,2/25/1974,0,,57,31
USW00012918,2/26/1974,0,,62,34
USW00012918,2/27/1974,0,,72,43
USW00012918,2/28/1974,0,,80,60
USW00012918,3/1/1974,0,,76,56
USW00012918,3/2/1974,0,,81,56
USW00012918,3/3/1974,0,,82,61
USW00012918,3/4/1974,0,,80,65
USW00012918,3/5/1974,0,,82,68
USW00012918,3/6/1974,0,,84,65
USW00012918,3/7/1974,0,,83,68
USW00012918,3/8/1974,0,,81,69
USW00012918,3/9/1974,0,,80,71
USW00012918,3/10/1974,0,,82,71
USW00012918,3/11/1974,0,,87,70
USW00012918,3/12/1974,0.69,,83,65
USW00012918,3/13/1974,0,,68,61
USW00012918,3/14/1974,0.06,,67,55
USW00012918,3/15/1974,0.59,,70,57
USW00012918,3/16/1974,0,,76,61
USW00012918,3/17/1974,0,,78,54
USW00012918,3/18/1974,0,,81,61
USW00012918,3/19/1974,0,,86,70
USW00012918,3/20/1974,0.06,,82,58
USW00012918,3/21/1974,0,,60,46
USW00012918,3/22/1974,0,,67,45
USW00012918,3/23/1974,0,,84,51
USW00012918,3/24/1974,2.35,,51,42
USW00012918,3/25/1974,0,,50,42
USW00012918,3/26/1974,0.79,,56,50
USW00012918,3/27/1974,0,,77,56
USW00012918,3/28/1974,0,,78,64
USW00012918,3/29/1974,0,,91,66
USW00012918,3/30/1974,0,,84,54
USW00012918,3/31/1974,0,,85,68
USW00012918,4/1/1974,0,,89,60
USW00012918,4/2/1974,0,,83,60
USW00012918,4/3/1974,0,,88,65
USW00012918,4/4/1974,0,,74,52
USW00012918,4/5/1974,0,,72,48
USW00012918,4/6/1974,0,,75,45
USW00012918,4/7/1974,0,,80,60
USW00012918,4/8/1974,0,,78,56
USW00012918,4/9/1974,0,,72,50
USW00012918,4/10/1974,0,,74,54
USW00012918,4/11/1974,0.85,,76,70
USW00012918,4/12/1974,0.8,,83,70
USW00012918,4/13/1974,0,,86,70
USW00012918,4/14/1974,0.03,,75,59
USW00012918,4/15/1974,0.8,,59,53
USW00012918,4/16/1974,0,,78,48
USW00012918,4/17/1974,0,,76,54
USW00012918,4/18/1974,0,,79,60
USW00012918,4/19/1974,0,,78,63
USW00012918,4/20/1974,0,,80,68
USW00012918,4/21/1974,0,,82,73
USW00012918,4/22/1974,0.13,,86,67
USW00012918,4/23/1974,0,,81,64
USW00012918,4/24/1974,0,,82,63
USW00012918,4/25/1974,0,,79,60
USW00012918,4/26/1974,0,,78,58
USW00012918,4/27/1974,0,,82,62
USW00012918,4/28/1974,0,,82,63
USW00012918,4/29/1974,0,,84,69
USW00012918,4/30/1974,0,,83,68
USW00012918,5/1/1974,0.93,,74,64
USW00012918,5/2/1974,0,,86,65
USW00012918,5/3/1974,0,,84,69
USW00012918,5/4/1974,0,,83,70
USW00012918,5/5/1974,0.37,,80,66
USW00012918,5/6/1974,0,,80,65
USW00012918,5/7/1974,0,,82,61
USW00012918,5/8/1974,0,,87,64
USW00012918,5/9/1974,0,,90,66
USW00012918,5/10/1974,3.38,,71,64
USW00012918,5/11/1974,0,,92,62
USW00012918,5/12/1974,0,,89,69
USW00012918,5/13/1974,0,,87,66
USW00012918,5/14/1974,0,,89,76
USW00012918,5/15/1974,0,,86,77
USW00012918,5/16/1974,0,,89,78
USW00012918,5/17/1974,0,,89,75
USW00012918,5/18/1974,0,,90,73
USW00012918,5/19/1974,0,,90,72
USW00012918,5/20/1974,0.58,,81,71
